Token,Num_Labels,Num_Occurrences
t_bn,12,45
vinaca,1,45
s_trn,8,45
code,5,45
ng_sa,5,45
klosso,1,45
kim_ng,10,45
t_vo,10,45
kcn,7,45
t_dng,8,45
hng_v,5,45
mrqy,1,45
thailand,6,44
di_sn,11,44
t_duy,11,44
gia_nh,7,44
alibaba,4,44
sexxy,1,44
up,8,44
tramontina,1,44
c_t,16,44
v_quyn,10,44
ng_gia,13,44
dng_trng,2,44
elmich,1,44
mu_tng,13,44
arc,4,44
ma_thu,7,44
kim_nng,6,44
vcxin,3,44
v_cui,11,44
ae,1,44
pn,6,44
ship,3,44
tv,9,44
vltk,1,44
shoo,1,44
mh,4,44
tn_hiu,7,44
v_chng,13,44
ri_n,10,44
pro,6,44
village,2,43
thng_k,9,43
s_ly,11,43
c_ta,4,43
nkd,1,43
o_vi,13,43
home,5,43
v_mu,4,43
chiu_di,8,43
xc_vi,9,43
y_n,15,43
esports,2,43
ca_ton,14,43
song_song,18,43
l_gia,10,43
vip,6,43
s_thng,15,43
with,6,43
amazon,6,43
container,4,43
tranh_th,13,43
showroom,5,43
bom,6,43
v_nhiu,10,43
device,2,43
jll,1,42
p_hn,10,42
mail,2,42
riverside,2,42
sex,3,42
n_o,10,42
hn_vi,11,42
hi_quan,6,42
v_ta,12,42
v_tiu,9,42
mi_c,8,42
hinh,10,42
gold,7,42
bbc,4,42
hot_hnh,4,42
ri_t,12,42
chon,7,42
mobi,4,42
p_s,9,42
caocao,1,42
c_ly,11,42
caf,7,42
n_khng,13,42
silicone,5,42
thu_gom,5,42
bqt,1,42
yu_t,11,42
phi_vo,11,42
gdp,7,42
nm_k,8,42
di_vi,10,42
du_khch,7,42
c_mt,8,42
v_ty,11,42
type,4,42
bhxh,3,41
da_vi,9,41
sp_xp,10,41
t_nhiu,12,41
gom,8,41
v_tnh,9,41
s_hnh,6,41
skmgbd,1,41
quan_c,13,41
tn_th,7,41
phi_van,1,41
y_vi,13,41
ncp,10,41
mazocchi,1,41
marketing,6,41
dha,3,41
kin_giang,7,41
v_qu,13,41
tm_y,6,41
t_loi,8,41
dien,2,41
c_nhim,10,41
mac,6,41
ri_nhng,10,40
moba,1,40
thoi_i,3,40
lm_trng,5,40
vi_gia,11,40
k_p,9,40
mu_vy,1,40
campuchia,7,40
l_hnh,12,40
mu_n,9,40
miu,11,40
visions,1,40
bath,2,40
skullcandy,1,40
tao,12,40
flscl,1,40
sa_i,7,40
t_thit,9,40
loai,8,40
banh,6,40
new_zealand,10,40
ng_u,15,40
ho_vi,12,40
tua,6,40
p_cng,12,40
ce,4,40
tn_l,10,40
pgsts,6,40
bc_s,8,40
c_l,11,40
thim,2,40
s_p,11,40
cosmetic,1,40
diablo,2,40
brand,4,40
royale,2,39
aria,1,39
v_rt,9,39
tri_t,15,39
nc_ta,7,39
v_s_c,12,39
t_cn,8,39
spf,1,39
grand,8,39
canvas,3,39
v_sng,8,39
phi_tri,12,39
mu_chn,4,39
l_dng,8,39
be,5,39
toan,10,39
t_cc,11,39
l_sinh,11,39
ch_b,5,39
tia,8,39
hormone,2,39
hong_mai,6,39
lim,10,39
name,5,39
cao_vi,10,39
t_la,11,39
l_sen,3,39
jang,3,39
v_cung,14,39
b_c,9,39
h_long,7,39
soup,3,39
crossfire,1,39
ronaldo,3,38
thuoc_ga,1,38
tuc,7,38
ng_b,9,38
l_minh,14,38
n_cng,10,38
it,9,38
lang,7,38
bi_ca,13,38
water,4,38
giftcode,1,38
khut,11,38
v_lin,11,38
h_u,13,38
closed,2,38
kim_nhm,4,38
golf,6,38
class,4,38
duy_nht,12,38
kva,2,38
eau,1,38
ark,1,38
tn_ng,8,38
s_lm,7,38
hnd,5,38
smart,6,38
philippines,9,38
bosch,3,38
technica,2,38
tottenham,1,38
nestl,2,38
l_trung,12,38
microusb,1,38
bo_thai,1,38
map,3,38
tower,3,38
es,1,38
hi_l,11,38
james,4,38
rpg,1,38
cha_k,11,38
khip,9,38
mu_mt,8,38
oto,5,38
level,2,38
khai_minh,6,37
congnghetuoibinhminhgmailcom,1,37
h_ni,9,37
sun,8,37
flscm,1,37
total,5,37
israel,4,37
robot,4,37
herevin,1,37
t_cui,9,37
world_cup,3,37
mu_s,8,37
gi_n,12,37
hi_ngh,8,37
d_c,14,37
cu_li,9,37
milaganics,1,37
p_ti,10,37
tn_vi,9,37
buffet,4,37
salicylic,2,37
n_dm,1,37
du_v,8,37
quy_cch,5,37
v_hn,9,37
c_s_c,13,37
thng_c,10,37
china,8,37
t_tay,10,37
ren,7,37
united,3,37
bintn,2,37
si_ng,9,37
bo_u,4,37
quinoa,2,37
du_s,10,37
slot,3,37
works,3,37
ch_minh,10,37
cc_c,6,37
natri,4,37
mu_xm,7,37
cholesterol,5,37
t_bin,7,37
p_b,7,37
cha_n,13,37
khe_th,1,36
v_hc,7,36
gucci,3,36
v_mnh,10,36
v_kinh,8,36
ki,8,36
servo,2,36
trin_ton,5,36
ngi_n,10,36
hoang_mang,9,36
nghit,9,36
kem_dng,2,36
n_lin,9,36
t_di,12,36
l_t_ng,5,36
steel,3,36
l_gi,13,36
v_khe,1,36
v_din,9,36
trang_v,8,36
trn_di_ng,2,36
adata,1,36
tatoo,1,36
vi_my,5,36
officetel,1,36
ri_nh,11,36
c_ph,8,36
nano,5,36
lamy,1,36
bills,1,36
for,6,36
t_quc,12,36
ah,3,36
room,4,36
bi_ton,10,35
v_em,7,35
u_y,10,35
seo,4,35
hagl,1,35
v_nng,13,35
n_v_c,12,35
wifi,3,35
chu_n,9,35
yu_c,11,35
t_tinh,7,35
xi_lanh,4,35
polyester,4,35
phi_hng,15,35
phn_cp,8,35
ph_cp,8,35
xui,9,35
mu_cng,11,35
l_my,7,35
cht_liu,3,35
lan_can,4,35
t_ang,9,35
nhn_n,8,35
mi_loi,2,35
v_duy,13,35
italia,7,35
ugreen,1,35
b_s,7,35
tin_cp,7,35
phi_k,12,35
ng_thai,2,35
thoi_v,6,35
v_thy,10,35
kim_k,4,35
kashimura,1,35
p_khng,9,35
hqt,6,35
mask,1,35
phi_dng,7,35
ri_c,11,35
u_thu,5,35
tank,3,35
chin_binh,4,35
xung_n,4,35
phi_b,10,35
diamond,7,35
v_phc,12,35
ti_a,7,35
kim_chng,11,35
box,7,35
cook,2,35
ri_m,10,35
nhnn,3,35
fantasy,2,35
tranh_ng,2,35
tc_ton,2,34
du_ho,2,34
v_n_s,7,34
soda,5,34
vi_sa,3,34
di_gi,5,34
oliu,4,34
sgl,1,34
cau,5,34
n_gia,13,34
sakura,3,34
kim_ti,9,34
u_t_t,9,34
l_nhim,10,34
thanh_long,5,34
lh,4,34
s_tc,10,34
nokia,3,34
bbq,5,34
phi_vi,10,34
khac,9,34
s_trung,8,34
oc,7,34
bmw,2,34
a_vi,11,34
kane,1,34
c_phn,9,34
so_vi,10,34
hi_sn,4,34
l_cch,5,34
kim_v,10,34
ap,6,34
v_phng,12,34
bohemia,1,34
ri_th,9,34
tr_cp,8,34
minh_th,9,34
audition,1,34
final,1,34
t_gn,11,34
s_dung,9,34
a_l,11,34
nam_n,13,34
honeydeal,3,34
du_ty,6,34
orlane,1,34
khan,10,34
na_u,10,34
star,6,34
mu_trung,3,34
tn_richell,1,33
p_cp,1,33
lun_c,7,33
v_v_sinh,9,33
saigon,4,33
bon,5,33
ngh_cp,3,33
sd,2,33
titan,4,33
skater,1,33
nail,1,33
l_khong,9,33
p_bnh,5,33
phe,2,33
cntt,4,33
di_mt,13,33
vi_quy,9,33
chanel,3,33
ma_c,4,33
grab,4,33
di_khng,10,33
otg,1,33
dashi,1,33
xtrylia,2,33
fda,5,33
giang,7,33
gs,8,33
p_th,10,33
v_ban,10,33
alu,1,33
bus,5,33
hch,8,33
game_th,2,33
chu_ng,9,33
k_lng,8,33
thutbo,1,33
hong_kong,6,33
m_n,10,33
l_o,11,33
flc,4,33
hi_b,10,33
battle,1,33
p_ln,11,33
t_hin,9,33
combat,2,33
vao,11,33
casino,3,33
blog,4,33
htct,1,33
t_nn,5,33
encoder,2,32
t_ngt,6,32
minecraft,1,32
phi_khng,10,32
d_di,9,32
b_cp,7,32
photocopy,1,32
hch_ton,8,32
t_trng,13,32
h_sinh,4,32
xua_tan,10,32
gtch,1,32
abloy,1,32
khin_t,3,32
giup,10,32
trung_gian,7,32
ros,2,32
n_b,6,32
suy_dinh,4,32
ph_n,7,32
hoa_sen,5,32
voi,7,32
angela,3,32
ham,10,32
tinh_hoa,8,32
beurer,1,32
ps,6,32
y_th,10,32
kim_nghim,8,32
camp,3,32
mu_thit,5,32
b_my,5,32
street,7,32
ch_giang,3,32
palng_cp,1,32
dang,13,32
th_ton,8,32
nsnn,4,32
vinh_danh,7,32
t_ny,10,32
caravan,1,32
vi_sinh,7,32
grfzrf,1,32
l_vn,11,32
y_t,6,32
hera,1,32
v_k_ton,5,32
ceo,6,32
holdings,3,32
t_hp,8,32
mhc,1,32
apec,3,32
ri_dng,8,32
t_vng,11,32
v_ton,10,32
ford,5,32
flash,3,32
vm,9,32
quai,5,32
ky,10,32
nhang,3,32
green,8,32
si_th,3,32
n_du,8,32
nhng_c,10,32
c_kim,7,32
thi_s,3,32
salad,5,31
khu_ng,3,31
carton,1,31
ri_li,8,31
philips,2,31
xii,2,31
cd,6,31
kingston,1,31
l_p,11,31
gd,4,31
phi_vt,9,31
acoustic,3,31
salon,6,31
v_thun,8,31
euro,7,31
p_vo,9,31
ng_cai,3,31
tri_vi,14,31
phng_n,9,31
lifestyle,2,31
thoi_my,3,31
u_h,9,31
hanh,9,31
snphm,3,31
tc_cp,12,31
cmbin,2,31
di_th,11,31
tut,6,31
uber,5,31
v_cc,13,31
sh,5,31
ri_em,6,31
mu_thun,8,31
cach,9,31
solenoid,1,31
thung,9,31
microlab,1,31
cub,1,31
t_thc,8,31
hot_nht,7,31
arena,3,31
cng_t,6,31
v_nc,10,31
balo,4,31
mu_vi,7,31
t_ban,9,31
chanh_v,4,30
hersheys,1,30
t_long,4,30
madrid,2,30
gmail,3,30
a_th,10,30
dch_v,10,30
s_hon,14,30
thucphamvietnamcomvn,1,30
hngdn,2,30
stainless,3,30
ma_v,7,30
thui,4,30
bit_n,10,30
semikron,1,30
thanh_trung,3,30
di_ng,9,30
b_vi,6,30
thanh_xun,6,30
ecolife,3,30
li_c,12,30
milliebelle,1,30
du_c,10,30
tri_c,10,30
plaza,4,30
vn_cp,6,30
mizon,1,30
three,4,30
v_ln,6,30
binh,3,30
thitb,2,30
light,5,30
file,3,30
kinh_t,7,30
khang,7,30
engine,1,30
huawei,3,30
pu,6,30
cherry,4,30
omega,3,30
dkra,1,30
v_st,4,30
vista,2,30
btc,6,30
p_tri,7,30
vi_ln,5,30
italy,8,30
valves,1,30
y_l,8,30
build,1,30
view,5,30
face,4,30
li_n,11,30
secret,3,30
t_danh,9,30
vietjet,3,30
n_sa,3,30
di_n,8,30
anime,1,30
p_o,7,30
v_ung,8,30
long_vi,8,30
tng_lai,9,30
l_tr,6,29
l_triu,9,29
ssc,1,29
bank,5,29
chia_tay,5,29
lip,2,29
co_ltd,4,29
tam_bnh,1,29
treble,2,29
v_nu,5,29
microphone,1,29
ri_thong,3,29
keppel,1,29
rs,3,29
blue,5,29
ng_di,11,29
panasonic,2,29
linh_chi,4,29
love,5,29
v_bt,7,29
vi_nhng,13,29
t_lm,9,29
makeup,3,29
him_c,9,29
cheero,1,29
kale,1,29
phi_nhng,10,29
li_s,11,29
gmd,1,29
l_cc,5,29
t_chng,4,29
p_con,2,29
tha_h,6,29
bergamot,2,29
t_phng,9,29
kim_nh,8,29
gps,4,29
thay_v,6,29
manh,10,29
s_tin,9,29
t_mc,5,29
h_my,4,29
chia_s,12,29
vna,2,29
bb,3,29
mu_sng,9,29
sport,5,29
mttq,3,29
mu_p,7,29
glass,3,29
mu_xe,1,29
mu_bn,9,29
gree,1,29
phm_vi,8,29
in_korea,1,29
da_s,9,29
tbc,2,29
baseus,1,28
ri_y,6,28
v_chuyn,6,28
tn_nhim,5,28
tn_s_p_ng,2,28
day,8,28
nestle,2,28
bo_vi,11,28
train,1,28
ny_c,15,28
trang_tr,5,28
oxi,7,28
t_mnh,7,28
loot,1,28
s_tinh,8,28
h_giang,8,28
ri_cng,10,28
niu,9,28
suy_ngh,7,28
ting_ton,3,28
n_tra,5,28
vafi,1,28
v_trnh,11,28
novaland,1,28
k_son,1,28
serum,1,28
u_cp,9,28
mu_tnh,5,28
len_s,2,28
ri_i,10,28
phm_c,6,28
access,2,28
qy,4,28
premier,3,28
instagram,2,28
ptn,4,28
di_tng,6,28
k_hp,9,28
tthc,4,28
ym,5,28
pqi,1,28
na_c,12,28
nao,7,28
ntk,1,28
classic,4,28
c_tc,8,28
olive,2,28
ngcp,2,28
bikini,4,28
neymar,1,28
thanh_v,10,28
si_vi,7,28
chuyn_vi,4,28
phuy,3,28
ngcn,1,28
tokyo,8,28
hi_lng,9,28
xu_n,8,28
v_lun,9,28
p_a,3,28
bai,10,28
t_xa,6,28
glucose,6,28
evelyn,1,28
l_bn,9,28
noi,9,28
cx,3,28
vy_hy,6,28
s_cn,8,28
mi_cp,11,28
khao,10,28
style,6,28
l_bi,7,28
psg,1,28
l_quan,9,28
xilanh,4,28
c_tnh,11,28
off,5,28
svilar,1,28
vnd,6,28
vainglory,1,28
h_c_di_p_ty,1,28
n_cn,6,28
t_kha,4,28
nsx,3,28
mu_bc,6,28
photo,3,28
nylon,5,27
hi_thanh,2,27
suyn,4,27
early,1,27
l_hng,12,27
hello,3,27
l_ming,6,27
chi_s,4,27
kitty,3,27
t_xanh,4,27
v_in,5,27
bnh_n,3,27
l_trang,12,27
da_u,3,27
k_y,8,27
l_si,7,27
chua_cay,3,27
run,9,27
n_nm,10,27
n_phng,6,27
l_cp,12,27
goi,2,27
phi_bit,10,27
v_bnh,8,27
key,3,27
fuhlen,1,27
do_vi,6,27
pht_trin,6,27
c_hot_ng,10,27
l_kp,5,27
hunter,2,27
crv,1,27
pisen,1,27
di_dng,11,27
ng_du,11,27
mianma,1,27
hp_cp,2,27
reading,2,27
royal,6,27
pph,2,27
hb,3,27
xxmm,3,27
ipm,1,27
nhiu_du,4,27
ri_trn,6,27
ng_ng,12,27
t_cch,11,27
akn,1,27
ti_y,5,27
ri_vi,8,27
hy_sinh,5,27
si_gn,9,27
n_mt,9,27
mica,2,27
hot_v,9,27
chu_nhit,3,27
chen,11,27
u_l,8,27
hot_ng_n,7,27
d_ton,5,27
mu_son,2,27
ty_c,9,27
s_lin,10,27
k_hoch,11,27
h_ly,10,27
mu_ni,9,27
l_phong,8,27
mu_th,8,27
hoen,3,27
s_khoa,5,27
milk,3,26
l_thp,2,26
chim_c,9,26
ipu,1,26
s_khin,5,26
chngti,2,26
t_lin,10,26
vnexpress,4,26
capo,2,26
stereo,1,26
mu_rc,6,26
da_sy,1,26
taya,1,26
viva,2,26
shophouse,1,26
tom,6,26
di_thng,11,26
phi_a,11,26
thu_chi,4,26
ttamptt,1,26
n_ti,10,26
v_thc,11,26
kch_ng,4,26
dual,6,26
cc_vng,5,26
calo,4,26
l_vic,9,26
trung_ng,6,26
cc_loi,6,26
brg,1,26
t_ting,6,26
quen_n,3,26
thoang,5,26
c_nh,12,26
p_gia,5,26
t_din,7,26
di_mc,7,26
ecophon,2,26
mu_ng,10,26
hi_ho,11,26
cliptec,1,26
chibi,2,26
rtk,1,26
tri_nghim,5,26
sprovn,2,26
ngch,10,26
c_nhn,10,26
t_chuyn,10,26
l_xanh,4,26
di_tch,3,26
n_thm,9,26
trang_vi,8,26
cpu,3,26
imama,1,26
s_chuyn,8,26
mai_h,4,26
nest,2,26
tulen,1,26
noel,5,26
natural,2,26
chuyn_i,12,26
t_thu,8,26
trng_n,9,26
yves,1,26
fc,5,26
mt_ln,5,25
eggs,1,25
handmade,6,25
offline,4,25
bill,6,25
ermmdv,1,25
ql,1,25
l_ang,9,25
phi_thng,14,25
tng_t,9,25
eii,1,25
da_th,6,25
kha_n,3,25
netease,1,25
messi,2,25
pid,2,25
v_chun,11,25
rocher,1,25
t_pin,2,25
eb,3,25
bang,6,25
tinh_vi,9,25
ehkmdv,1,25
kim_long,2,25
bbt,1,25
gio_khoa,2,25
ehmmda,1,25
hvac,2,25
kim_ngn,6,25
app,3,25
da_ng,5,25
big,8,25
m_ton,9,25
chu_lc,6,25
cc_ta,3,25
s_nh,7,25
ca_cao,7,25
o_di,4,25
gn_vi,10,25
alo,2,25
ermmda,1,25
ehmmdv,1,25
l_thiu,13,25
khung_loi,1,25
khuynh,5,25
t_l_c,9,25
bpa,1,25
mainguyenbaoangmailcom,1,25
phi_dn,1,25
v_chn,7,25
barielle,1,25
da_l,6,25
vi_cp,8,25
edition,5,25
thanh_thiu,4,25
ho_c,9,25
vr,4,25
mu_nn,6,25
aloe,1,25
xuyt,5,25
chat,8,25
nhcsxh,1,25
plantronics,1,25
mt_vi,9,25
khuya,8,25
phi_nm,7,25
a_ha,7,25
v_nhim,10,25
cai,12,25
hnh_vi,8,25
visa,4,25
l_hon,10,25
liu_vi,6,25
cleanser,1,25
ng_nam,6,25
foods,2,25
palmers,1,25
di_cht,6,25
fast,4,25
timer,3,25
motor,3,25
eff,1,24
oil,2,24
dtr,1,24
vinamilk,3,24
midas,1,24
n_k,10,24
dungeon,1,24
dng_vi,9,24
xung_cp,7,24
nabv,1,24
standard,6,24
all,4,24
bc_giang,6,24
c_loi,10,24
zadez,1,24
v_dinh,4,24
nginx,1,24
cu_cu,6,24
aura,3,24
phi_th,11,24
denim,1,24
nn_n,8,24
gi_c,9,24
n_ch,7,24
ch_o,9,24
romance,2,24
vingroup,2,24
da_n,8,24
tnh_n,6,24
y_quan,1,24
pacific,6,24
show,6,24
tin_u,6,24
toilet,4,24
bo_th,9,24
h_la,6,24
ma_l,9,24
o_cp,8,24
mu_hoa,5,24
trng_c,13,24
p_l,8,24
hi_h,8,24
tng_cp,5,24
call,4,24
dv,4,24
na_s,11,24
l_mn,7,24
hay_ho,6,24
nng_vi,6,24
piano,3,24
harry,3,24
viber,2,24
toner,2,24
direct,2,24
output,1,24
c_p,9,24
th_sa,2,24
v_hy,7,24
dng_n,8,24
cha_v,7,24
kim_th,5,24
la_c,10,24
explorer,2,24
riceway,1,24
virt,3,24
california,4,24
vest,3,24
v_c_th,8,24
kingdoms,1,24
r_vi,6,24
l_s_c,10,24
t_khc,8,24
nguyen,3,24
phi_ph,10,24
mu_giy,6,24
t_cha,10,24
life,4,24
gon,3,24
phao,5,24
u_gia,7,24
p_thm,7,24
insulin,3,24
oxit,1,24
paraben,1,24
quy_hoch,3,24
fifa,2,24
bao_la,6,23
motorola,1,23
s_bo,7,23
barrier,2,23
phi_k_n,7,23
hotline_c,2,23
c_hy,8,23
j,6,23
thic,5,23
volume,2,23
vt_cp,3,23
touch,5,23
s_du,6,23
ar,3,23
puma,1,23
vic_n,8,23
liverpool,1,23
mu_online,1,23
phi_mnh,9,23
vi_du,9,23
l_thy,6,23
aa,5,23
lipstick,1,23
m_cp,8,23
poly,3,23
at,9,23
barca,1,23
t_cht,8,23
ng_my,8,23
lucky,3,23
v_cch,5,23
l_gii,8,23
t_hnh,6,23
p_hoa,5,23
vacvdc,2,23
harman,1,23
l_con,7,23
ty_vi,9,23
mtxa,2,23
kich,5,23
b_mt,4,23
chu_cy,2,23
cf,5,23
sotate,1,23
xbox,2,23
trin_n,4,23
agf,1,23
n_mi,8,23
phi_quan,8,23
phi_hon,9,23
si_c,4,23
violet,4,23
os,2,23
t_h_n,6,23
t_ty,8,23
giam,10,23
v_ngoi,10,23
mu_mi,7,23
phu_thut,3,23
t_nu,10,23
alcorest,1,23
qa,4,23
s_cng,11,23
qucchina,1,23
tia_sa,1,23
dng_cp,7,23
phi_tip,7,23
l_lc,8,23
cc_k,7,23
mu_rt,9,23
giong,2,23
sanlysanlitrung,1,23
lamcosme,1,23
li_sa,3,23
streamer,1,23
drh,1,23
mu_b,8,23
siro,3,23
tp_n,7,23
attp,1,23
nan,9,23
ut,8,23
sa_c,4,23
s_tri,9,23
ehkmda,1,23
mu_gio,6,23
cushion,1,23
di_mi,8,23
p_mi,7,23
bxh,2,23
h_lin,6,23
khung_cnh,4,23
toyota,4,23
du_k,3,22
mu_thc,6,22
karaoke,4,22
t_co,6,22
marzocchi,1,22
vi_v,12,22
v_thiu,14,22
xe_ca,10,22
t_v_c,15,22
as,6,22
whitening,1,22
p_qu,4,22
rotk,1,22
v_ny,13,22
ri_ln,8,22
n_trung,8,22
thing,9,22
pccc,4,22
chu_du,3,22
thanaka,1,22
hi_i,7,22
vi_y,11,22
soul,1,22
usbc,1,22
lag,1,22
hi_y,7,22
t_pha,9,22
trailer,1,22
khch_n,5,22
a_huyn,1,22
coco,5,22
coliving,1,22
qtn,4,22
thu_c,7,22
ri_sn,6,22
drinks,1,22
mi_v,8,22
cr,5,22
nam_y,11,22
clash,1,22
tri_n,9,22
kthut,2,22
l_quang,3,22
maplestory,1,22
na_n,9,22
remove,2,22
h_p,6,22
l_hn,10,22
caosu,2,22
evolved,1,22
technology,4,22
tha_n,3,22
seoul,5,22
p_gi,1,22
vic_cp,8,22
ninja,4,22
tn_thi,6,22
k_i,9,22
c_duy,11,22
kgs,2,22
lmht,1,22
barcelona,3,22
p_nhng,9,22
vi_nc,4,22
s_di,10,22
sa_s,5,22
sky,4,22
porsche,1,22
disk,1,22
usa,5,22
phi_hnh,7,22
v_quy,8,22
chao,9,22
v_minh,8,22
cs,5,22
pkkkv,1,22
l_nm,9,22
long_c,10,22
l_trnh,9,22
nha_v,5,22
nexomon,1,22
l_xo,4,22
otc,1,22
v_con,6,22
h_hng,8,22
n_p,8,22
alt,1,22
l_trn,9,22
qun_l,7,22
astellkern,1,22
tam_c,1,22
ang_n,12,22
nakroth,1,22
hiu_c,5,22
tng_c,10,22
tteokbokki,1,22
quest,1,22
di_cun,1,22
lithium,3,22
phi_u,12,22
hot_cc,6,22
phan_vn,10,22
logistics,5,22
y_ta,1,22
da_t,4,22
monster,3,22
fat,4,22
p_u,6,22
ri_rc,8,22
nion,1,22
tanker,1,22
axit_folic,2,22
y_ban,3,21
phi_rt,10,21
quan_trng,7,21
cap,6,21
ysl,1,21
dich,5,21
u_hot_ng,6,21
lacquer,2,21
sac,3,21
cacbonat,2,21
minh_h,7,21
thanh_mnh,4,21
l_cung_cp,5,21
storage,1,21
propylene,2,21
n_thu,8,21
voan,2,21
boxing,2,21
t_hoa,5,21
lumen,2,21
ti_s,6,21
xmax,1,21
gian_tham_gia,3,21
npp,1,21
mu_nng,7,21
pink,3,21
chk,2,21
nu_c,10,21
v_dao,2,21
m_vi,14,21
l_em,4,21
quay_phim,5,21
essence,2,21
mu_ny,5,21
da_gip,2,21
v_cht,8,21
tranh_c,6,21
ducati,1,21
kim_ngch,4,21
lin_vi,10,21
hydro,2,21
b_di,6,21
hong_gia,8,21
asia,6,21
carbohydrate,3,21
mod,2,21
trung_c,8,21
h_b,7,21
chu_vi,10,21
khoanh,4,21
bao_b,4,21
v_gic,3,21
pve,2,21
thuc_tr,6,21
phi_tng,9,21
di_nhng,10,21
trng_vi,10,21
dawn,2,21
p_coppha,1,21
giao_tranh,1,21
ngot,10,21
quyt_ton,5,21
t_lp,5,21
phi_d,8,21
safely,1,21
nexon,1,21
v_si,11,21
phi_nng,7,21
or,3,21
taka,1,21
usdm,1,21
vichy,2,21
hdmi,1,21
linksn,2,21
l_nng,7,21
ri_nc,7,21
khng_h,4,21
lop,1,21
directional,1,21
s_australia,2,21
xao,10,21
showbiz,4,21
wwwmayphatdienvogiacom,1,21
v_nm,10,21
vietcombank,5,21
napoli,2,21
v_ph,10,21
k_thut,6,21
capital,4,21
quan_v,6,21
fire,5,21
thai_sinh,1,21
cacao_sa,1,21
mung_canh,2,21
hin_i,10,21
v_ngn,7,21
thanakha,1,21
di_chn,7,21
lotte,4,21
v_phn,12,20
input,1,20
di_d,7,20
david,5,20
audiotechnica,1,20
bayern,2,20
arsenal,1,20
gms,1,20
solo,6,20
ozone,2,20
rashford,1,20
nam_k,9,20
roma,2,20
ic,4,20
thoi_vi,8,20
tin_s,8,20
newtechco,1,20
minh_s,8,20
omen,1,20
hoa_lan,5,20
quang_c,8,20
chu_p,7,20
vic_vi,8,20
mu_thng,7,20
mnh_n,5,20
l_chng,5,20
ng_o,7,20
l_sa,3,20
li_y,3,20
eidolon,1,20
tr_ton,6,20
grande,2,20
relief,3,20
s_s_c,5,20
ctcp,4,20
adayroi,2,20
t_pht,11,20
h_d,8,20
cha_y,10,20
cao_xa,2,20
old,4,20
chnh_sa,5,20
ri_khng,7,20
n_hp,4,20
damge,1,20
mu_tt,1,20
hpl,2,20
p_st,4,20
nhng_vng,3,20
di_l,10,20
thich,9,20
bt_cp,6,20
moi,10,20
vy_vi,10,20
bst,2,20
s_quyt,10,20
somen,1,20
tng_di_ng,3,20
vpbank,1,20
phi_gi,5,20
nha_long,1,20
bim,5,20
s_o,6,20
t_chn,6,20
vi_ton,11,20
ngi_c,8,20
tr_c,7,20
v_n_c,8,20
xri,1,20
t_chnh,6,20
syria,1,20
ri_vt,3,20
lloris,1,20
phi_ht,7,20
k_thit,4,20
di_truyn,3,20
a_b,7,20
t_t_ng,5,20
l_qu,7,20
cb,6,20
quy_nh,8,20
u_tin,8,20
matic,1,20
tn_u,5,20
t_quyt,9,20
vita,1,20
ruc,3,20
bakery,1,20
l_nam,6,20
jose,1,20
bng_n,7,20
samsonite,1,20
chuynnghip,2,20
tam_gic,8,20
lipid,4,20
khu_ty,1,20
mb,6,20
aion,1,20
khng_n,9,20
nhn_c,10,20
ml_sa,1,20
t_c_n,2,20
vong,9,20
v_gip,5,20
vera,2,20
quan_th,4,20
phi_nhn,9,19
hi_o,4,19
v_vai,7,19
c_mau,8,19
aha,2,19
tin_c,11,19
digital,3,19
eu,6,19
microsoft,6,19
sacombank,3,19
but,8,19
folate,3,19
kim_sn,8,19
xung_ng,3,19
p_trnh,2,19
gem,3,19
th_u,8,19
rms,1,19
powerline,1,19
q_hong,1,19
n_gian,5,19
di_ti,9,19
zombie,1,19
si_cp,1,19
nch,5,19
citiesto,1,19
minh_vi,8,19
elle,2,19
kat,2,19
polypropylene,1,19
s_thiu,9,19
bn_hy,9,19
korea,4,19
qubnd,1,19
moriitalia,1,19
mu_nhn,6,19
n_vic,9,19
tri_phiu,1,19
dng_son,1,19
main,2,19
ri_ch,5,19
lui,9,19
kyo,1,19
v_on,5,19
phi_thu,8,19
d_vi,8,19
n_thng,8,19
victoria,5,19
il,3,19
nha_c,8,19
ng_l,9,19
n_ph,5,19
co_vi,10,19
fleetwood,1,19
bellapierre,1,19
ri_thng,5,19
s_thi,12,19
ri_ti,9,19
fenda,1,19
galaxy,4,19
im_vi,10,19
qla,1,19
dead,2,19
rbt,2,19
anod,1,19
bo_v_da,3,19
compact,4,19
s_hot_ng,11,19
magie,4,19
al,8,19
el,4,19
lorganic,1,19
tn_cng,6,19
ti_cp,7,19
ohui,1,19
nha_i,3,19
reset,3,19
hi_hi,7,19
jones,3,19
l_nc,7,19
satin,4,19
fps,2,19
pthnh,1,19
ving,4,19
company,5,19
vitnam,2,19
bidv,4,19
huy_c,8,19
v_pha,9,19
lukaku,1,19
lanca,1,19
phi_kim,10,19
n_lc,10,19
unclebills,1,19
tha_vi,4,19
ksnk,1,19
vun,5,19
mu_my,2,19
then,8,19
gil,1,19
watts,1,19
phi_np,7,19
cocoa,3,19
chu_s,11,19
di_lu,5,19
argentina,4,19
l_thc,8,19
telecom,1,19
pielor,1,19
terry,3,19
y_v,10,19
l_tinh,4,19
clear,3,19
shooting,4,19
v_gim,7,19
tin_vui,8,19
thanh_sng,1,19
vi_la,5,19
hyaluronic,1,18
